unique_id,indicator_id,name,measure,measure_info,geo_type_name,geo_join_id,geo_place_name,time_period,start_date,data_value,:id,:version,:created_at,:updated_at
877092,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,Financial District (CD1),Summer 2023,2023-06-01T00:00:00.000,19.69490477,row-q8cw-q8x5~sjgk,rv-r7rh_2vy9-pm7a,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
878165,386,Ozone (O3),Mean,ppb,CD,106,Stuyvesant Town and Turtle Bay (CD6),Summer 2023,2023-06-01T00:00:00.000,29.94972265,row-jczh-pfct-4dv8,rv-4yiw~qmj5.ibnm,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
878119,386,Ozone (O3),Mean,ppb,CD,307,Sunset Park (CD7),Summer 2023,2023-06-01T00:00:00.000,34.62553705,row-g39y-784w-5jdq,rv-auaw.baqv_6nqw,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
877125,375,Nitrogen dioxide (NO2),Mean,ppb,CD,112,Washington Heights and Inwood (CD12),Summer 2023,2023-06-01T00:00:00.000,14.43067469,row-95r9~jxd6_57ty,rv-zfid-ypqq.gabt,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
878162,386,Ozone (O3),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),Summer 2023,2023-06-01T00:00:00.000,30.99076311,row-73aj.hrmd.5a9k,rv-jjuv.t7kf_bef5,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
877131,375,Nitrogen dioxide (NO2),Mean,ppb,CD,202,Hunts Point and Longwood (CD2),Summer 2023,2023-06-01T00:00:00.000,15.26199906,row-mcsg-ddzi-zyvt,rv-6sew_e5nx_5rmm,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
877161,375,Nitrogen dioxide (NO2),Mean,ppb,CD,212,Williamsbridge and Baychester (CD12),Summer 2023,2023-06-01T00:00:00.000,11.87627055,row-axkc.2w9x-jww9,rv-49v2~c964-wsyf,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
876924,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,Summer 2023,2023-06-01T00:00:00.000,15.61856373,row-62yd_fic4_kq8m,rv-ac42.nijp_cc7s,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
878145,386,Ozone (O3),Mean,ppb,CD,501,St. George and Stapleton (CD1),Summer 2023,2023-06-01T00:00:00.000,32.37391856,row-3cm6-xjk5_kiti,rv-awbn-fgd6_j48n,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
874470,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308,Greenwich Village - SoHo,Summer 2023,2023-06-01T00:00:00.000,9.568039799,row-b8ki~tjxe.xsev,rv-bupk_3ibx_fsc4,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
874473,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307,Gramercy Park - Murray Hill,Summer 2023,2023-06-01T00:00:00.000,9.463103294,row-i8tp~z5r8_jpgs,rv-brbw.tw5j~wavn,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
878181,386,Ozone (O3),Mean,ppb,UHF34,408,Jamaica,Summer 2023,2023-06-01T00:00:00.000,37.4206363,row-ftbw_vz3y-ij2h,rv-bfxv.hkh5~7b9v,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
878172,386,Ozone (O3),Mean,ppb,UHF34,105106107,South Bronx,Summer 2023,2023-06-01T00:00:00.000,32.66163839,row-vvay_bbtw-9txn,rv-dwhp_zxhv-4i3n,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
877182,375,Nitrogen dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Summer 2023,2023-06-01T00:00:00.000,14.41101052,row-e3bw.6ygr_aq8g,rv-xby9-n8t5~ztwh,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
874810,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,315,Sheepshead Bay (CD15),Summer 2023,2023-06-01T00:00:00.000,8.330674356,row-uckd~hq7g.86ee,rv-jrgx-ugmb-vc87,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
874520,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,104,Clinton and Chelsea (CD4),Summer 2023,2023-06-01T00:00:00.000,9.655789883,row-vzr3~ghp3.8a35,rv-8hs2.h6za-wciw,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
878138,386,Ozone (O3),Mean,ppb,CD,408,Hillcrest and Fresh Meadows (CD8),Summer 2023,2023-06-01T00:00:00.000,36.68773905,row-24j5~bwys~ka7v,rv-tnd3-cs5r~ys9c,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
877050,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,403,Flushing - Clearview,Summer 2023,2023-06-01T00:00:00.000,11.19843013,row-5q3c~k68x~ts4b,rv-nyc5_hmk8.yk3w,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
877236,375,Nitrogen dioxide (NO2),Mean,ppb,CD,407,Flushing and Whitestone (CD7),Summer 2023,2023-06-01T00:00:00.000,11.33369132,row-w44c.y8gj.m535,rv-iycs~by4j-yahn,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
877095,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Summer 2023,2023-06-01T00:00:00.000,20.14470643,row-pvse.sqr3-zsja,rv-67iu.uhfb.y9cr,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
878215,386,Ozone (O3),Mean,ppb,UHF42,405,Ridgewood - Forest Hills,Summer 2023,2023-06-01T00:00:00.000,35.74608194,row-v8qf_tehm.jvnu,rv-eefg.7ers.35i5,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
874392,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,206,Borough Park,Summer 2023,2023-06-01T00:00:00.000,8.616311108,row-c4aa.vrez~5ukk,rv-4dvy_3ys2~7p3d,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
874368,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,3,Manhattan,Summer 2023,2023-06-01T00:00:00.000,9.34171697,row-4rin_u64k_7wy5,rv-xxs3_fttm-qyez,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
878152,386,Ozone (O3),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2023,2023-06-01T00:00:00.000,32.06602493,row-97et_udvm.xk3m,rv-j7bs.mijh-ajpe,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
877260,375,Nitrogen dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),Summer 2023,2023-06-01T00:00:00.000,12.81269171,row-a3pg_pw52.9vv4,rv-wr2k~kgqu~hw9d,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
876861,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Summer 2023,2023-06-01T00:00:00.000,13.0538783,row-nt6q_ih6x_3qjp,rv-b4k9~y3qc.bm6a,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
878244,386,Ozone (O3),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Summer 2023,2023-06-01T00:00:00.000,34.91689947,row-z3vn-4qeb-p5zy,rv-yd3z~drgb.g3e5,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
877155,375,Nitrogen dioxide (NO2),Mean,ppb,CD,210,Throgs Neck and Co-op City (CD10),Summer 2023,2023-06-01T00:00:00.000,11.2618141,row-q2mw.mkcg-jmgt,rv-e2sr~7axa.9mrq,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
877014,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,206,Borough Park,Summer 2023,2023-06-01T00:00:00.000,11.74380759,row-rkee.655z_z7db,rv-qqg4.mbpm.ud64,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
878253,386,Ozone (O3),Mean,ppb,CD,502,South Beach and Willowbrook (CD2),Summer 2023,2023-06-01T00:00:00.000,35.2123549,row-nkuc_ufas.9mh9,rv-w8eb_kvv4~3vra,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
878193,386,Ozone (O3),Mean,ppb,UHF34,209,Bensonhurst - Bay Ridge,Summer 2023,2023-06-01T00:00:00.000,37.30085065,row-eqrb-9hv6~8yvj,rv-rvay.32ge_sq4v,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
877134,375,Nitrogen dioxide (NO2),Mean,ppb,CD,203,Morrisania and Crotona (CD3),Summer 2023,2023-06-01T00:00:00.000,13.76011232,row-ztxy.5wup~sx88,rv-q9wv-mt4t_m5rk,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
874593,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,202,Hunts Point and Longwood (CD2),Summer 2023,2023-06-01T00:00:00.000,9.725961313,row-8a94.zy7j-b72z,rv-5bzb~ztya.n3z3,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
877179,375,Nitrogen dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Summer 2023,2023-06-01T00:00:00.000,13.8400048,row-vdp5-c9ke_8x75,rv-a8ey-38dp-y3vr,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
878237,386,Ozone (O3),Mean,ppb,UHF42,204,East New York,Summer 2023,2023-06-01T00:00:00.000,36.31450852,row-esx9_5ker.pirn,rv-c4wx.kfp5_84se,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
877149,375,Nitrogen dioxide (NO2),Mean,ppb,CD,208,Riverdale and Fieldston (CD8),Summer 2023,2023-06-01T00:00:00.000,12.9706097,row-5a89.aesx.ag6w,rv-e9uz~p6st-w8ds,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
877188,375,Nitrogen dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),Summer 2023,2023-06-01T00:00:00.000,11.38800028,row-vs7t_5jqj-wtug,rv-93eg.9hrf_7y6a,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
874455,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,403,Flushing - Clearview,Summer 2023,2023-06-01T00:00:00.000,8.899225982,row-qm5j.55ks~zgj2,rv-n9vz-gyt2_5ekp,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
874529,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101,Financial District (CD1),Summer 2023,2023-06-01T00:00:00.000,9.239338959,row-6thb.7ued.ijqp,rv-ctd7_d99h.tyx6,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
878157,386,Ozone (O3),Mean,ppb,CD,202,Hunts Point and Longwood (CD2),Summer 2023,2023-06-01T00:00:00.000,33.48798478,row-94pj-g8xg.d5hr,rv-dum7_2b2m~pthj,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
878114,386,Ozone (O3),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Summer 2023,2023-06-01T00:00:00.000,33.40842626,row-3w8q.uxx4-pmhv,rv-4hkw-bstt.tb6i,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
874819,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,318,Flatlands and Canarsie (CD18),Summer 2023,2023-06-01T00:00:00.000,8.452351572,row-vb27-meb2_mv53,rv-udvr_iyu4~qasy,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
878150,386,Ozone (O3),Mean,ppb,CD,209,Parkchester and Soundview (CD9),Summer 2023,2023-06-01T00:00:00.000,33.96231918,row-adw7_spw8.fkfp,rv-bi8e-am7e_ankt,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
878202,386,Ozone (O3),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Summer 2023,2023-06-01T00:00:00.000,34.91689947,row-7x28~v8jk_cz9j,rv-t6m3_gpj2-uuf5,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
874846,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,409,Kew Gardens and Woodhaven (CD9),Summer 2023,2023-06-01T00:00:00.000,8.788488643,row-wapd~wry6.hvit,rv-4iw6~6489_rww3,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
874329,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,204,East New York,Summer 2023,2023-06-01T00:00:00.000,8.878918851,row-ana3~3b76-2k94,rv-hduv_4m3m.qa27,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
878141,386,Ozone (O3),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Summer 2023,2023-06-01T00:00:00.000,37.09750646,row-q7dy.kcne_9mp2,rv-gy2a_cvj2_qerj,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
878188,386,Ozone (O3),Mean,ppb,UHF34,303,East Harlem,Summer 2023,2023-06-01T00:00:00.000,32.00898429,row-k4ie-gpfq~m6b2,rv-xv8v-umqk-qk3i,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
874532,365,Fine particles (PM 2.5),Mean,mcg/m3,Citywide,1,New York City,Summer 2023,2023-06-01T00:00:00.000,8.809497546,row-yber_6z9c~b8by,rv-geau-hwpb-k7yr,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
877023,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,209,Bensonhurst - Bay Ridge,Summer 2023,2023-06-01T00:00:00.000,12.10054339,row-qjbg.n36u.gjge,rv-g77y-xqqh.bqis,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
877227,375,Nitrogen dioxide (NO2),Mean,ppb,CD,404,Elmhurst and Corona (CD4),Summer 2023,2023-06-01T00:00:00.000,14.38556501,row-zmur~pybh_ei75,rv-3wa8~jc8g-ietq,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
874804,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,313,Coney Island (CD13),Summer 2023,2023-06-01T00:00:00.000,8.337358199,row-nd4b.hkdx.ydkv,rv-zs5k~94k6-edwx,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
874858,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,413,Queens Village (CD13),Summer 2023,2023-06-01T00:00:00.000,8.60642687,row-m96q-isvf-3jd4,rv-xrpd-95dx~yc35,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
874535,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,South Bronx,Summer 2023,2023-06-01T00:00:00.000,9.409821191,row-bfcf~wfru_xfi5,rv-erzi_x8tu.geha,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
874900,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,305,East New York and Starrett City (CD5),Summer 2023,2023-06-01T00:00:00.000,8.832348602,row-s76f.qs68_appg,rv-g88q_rbx5~mzkh,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
874891,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302,Fort Greene and Brooklyn Heights (CD2),Summer 2023,2023-06-01T00:00:00.000,9.189253309,row-yf3d.4e5s_38g8,rv-yvm7.ehy3-8jz5,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
877137,375,Nitrogen dioxide (NO2),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Summer 2023,2023-06-01T00:00:00.000,14.04503059,row-ve8h~bbdj.3asw,rv-5zqk_drgj.9f5v,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
874383,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,209,Bensonhurst - Bay Ridge,Summer 2023,2023-06-01T00:00:00.000,8.502404761,row-hsci.zpyx-ka46,rv-wzef-m2j4_9rp7,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
878183,386,Ozone (O3),Mean,ppb,UHF34,405,Ridgewood - Forest Hills,Summer 2023,2023-06-01T00:00:00.000,35.74608194,row-wquw.6sx5~xu9g,rv-df7a-viyd~v8k4,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
878151,386,Ozone (O3),Mean,ppb,CD,208,Riverdale and Fieldston (CD8),Summer 2023,2023-06-01T00:00:00.000,29.62674459,row-qhg3~ixgw_5eeb,rv-3xa3.g3kk~p365,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
878153,386,Ozone (O3),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Summer 2023,2023-06-01T00:00:00.000,32.73465101,row-zpy7~i3qe~imgi,rv-3948.yt83.bahf,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
878201,386,Ozone (O3),Mean,ppb,UHF34,201,Greenpoint,Summer 2023,2023-06-01T00:00:00.000,33.7542222,row-b28a~8n8u.g6ne,rv-4mnn~rrjc-x6z5,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
876972,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,410,Rockaways,Summer 2023,2023-06-01T00:00:00.000,6.471941886,row-4cxa_p7w3~rmqg,rv-gm2a_g23v~cjgk,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
878228,386,Ozone (O3),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Summer 2023,2023-06-01T00:00:00.000,31.47180591,row-juhr~ui9a-du5d,rv-wmqq.s7x2_mdtk,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
876918,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Summer 2023,2023-06-01T00:00:00.000,13.24169233,row-cmry~k2bz-vggi,rv-fp7h-t95m~gntv,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
878166,386,Ozone (O3),Mean,ppb,CD,105,Midtown (CD5),Summer 2023,2023-06-01T00:00:00.000,28.43469638,row-rhcp.a64m~cxkz,rv-vgkh~8wkx~7gn9,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
877002,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,202,Downtown - Heights - Slope,Summer 2023,2023-06-01T00:00:00.000,14.02065338,row-24kx.9sid_n46u,rv-nihm_7g9h-xmkp,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
877035,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Summer 2023,2023-06-01T00:00:00.000,13.24164375,row-gdcq-bvv3-kwq7,rv-mxii-qfxi.vkiy,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
877218,375,Nitrogen dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),Summer 2023,2023-06-01T00:00:00.000,14.86324093,row-d8wh.n58w_tkzn,rv-mhc5~s5kd-3xfv,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
874849,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,410,South Ozone Park and Howard Beach (CD10),Summer 2023,2023-06-01T00:00:00.000,8.508712667,row-zrbv_9x8c-ej5q,rv-ivmx_skng-2uuc,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
874410,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,104,Pelham - Throgs Neck,Summer 2023,2023-06-01T00:00:00.000,9.229392964,row-ax4c-gpin~wd2j,rv-v2bp~bt58~5f98,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
878224,386,Ozone (O3),Mean,ppb,UHF42,306,Chelsea - Clinton,Summer 2023,2023-06-01T00:00:00.000,28.35317493,row-ij73~4nzd~rs4x,rv-rgew~7cwz.3ffy,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
874485,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,303,East Harlem,Summer 2023,2023-06-01T00:00:00.000,9.187970378,row-7jiu.35gq-np4t,rv-62n2.m2dp~5vws,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
877089,375,Nitrogen dioxide (NO2),Mean,ppb,Citywide,1,New York City,Summer 2023,2023-06-01T00:00:00.000,11.86882363,row-bj88~ra9c~nsyr,rv-5ubm.rbjn-pp3m,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
874422,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504,South Beach - Tottenville,Summer 2023,2023-06-01T00:00:00.000,8.221625406,row-r86r_6duh.dtzx,rv-wtfw~yqqs_ba9s,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
874577,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,401,Long Island City - Astoria,Summer 2023,2023-06-01T00:00:00.000,9.441759835,row-h3xn~68rb-zgrd,rv-w3gi_pmxw~49z9,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
876855,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,4,Queens,Summer 2023,2023-06-01T00:00:00.000,11.54967618,row-knxc~z22r.49tt,rv-sxfs~z7zs~bcjr,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
878170,386,Ozone (O3),Mean,ppb,CD,101,Financial District (CD1),Summer 2023,2023-06-01T00:00:00.000,29.71969051,row-nny3~pxkr.hjb8,rv-gckw-hiky_quq8,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
878171,386,Ozone (O3),Mean,ppb,Citywide,1,New York City,Summer 2023,2023-06-01T00:00:00.000,35.53951634,row-b3we.mwts-7t5k,rv-wsfz.i7dq-qyua,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
878199,386,Ozone (O3),Mean,ppb,UHF34,203,Bedford Stuyvesant - Crown Heights,Summer 2023,2023-06-01T00:00:00.000,36.15812507,row-rwtk_5hyh~f45k,rv-xyeq~vq3c-hf8w,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
878238,386,Ozone (O3),Mean,ppb,UHF42,203,Bedford Stuyvesant - Crown Heights,Summer 2023,2023-06-01T00:00:00.000,36.15812507,row-pn8c~t9dw~cuas,rv-tg6n~mkm6_gidp,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
876963,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,407,Southwest Queens,Summer 2023,2023-06-01T00:00:00.000,11.94701212,row-ri2k-gt9s.z8da,rv-epep~asxt~bs7m,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
874912,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,309,South Crown Heights and Lefferts Gardens (CD9),Summer 2023,2023-06-01T00:00:00.000,8.65103668,row-xq65~3zaf~4wv7,rv-p9vx-jwcu_vu4k,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
877215,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),Summer 2023,2023-06-01T00:00:00.000,12.15486597,row-3i62-ty97.5xe8,rv-uzni.w84g.8b45,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
878250,386,Ozone (O3),Mean,ppb,Borough,3,Manhattan,Summer 2023,2023-06-01T00:00:00.000,30.17314447,row-cznk.i34y_is97,rv-6jk2~ucwg.6xzy,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
878115,386,Ozone (O3),Mean,ppb,CD,303,Bedford Stuyvesant (CD3),Summer 2023,2023-06-01T00:00:00.000,35.69351113,row-s4c5~kf42.nc8z,rv-36eq-yyde.sngp,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
877077,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2023,2023-06-01T00:00:00.000,10.0595772,row-6gqi_4hc5-7t4x,rv-5amd~79dx~a8d5,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
877053,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,405,Ridgewood - Forest Hills,Summer 2023,2023-06-01T00:00:00.000,12.71702853,row-vaih-iqxq_tubb,rv-ny8w.tuyk-84kd,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
878236,386,Ozone (O3),Mean,ppb,UHF42,205,Sunset Park,Summer 2023,2023-06-01T00:00:00.000,34.50967942,row-cz2p.38dy~bkmm,rv-2vkm.25ei-nwme,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
877128,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Summer 2023,2023-06-01T00:00:00.000,14.89235269,row-3454.d2c4-7r45,rv-wp3k~t5tr-hc37,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
876888,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,203,Bedford Stuyvesant - Crown Heights,Summer 2023,2023-06-01T00:00:00.000,12.30403871,row-p453.yty7.uepr,rv-agg5_izns_smyr,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
877209,375,Nitrogen dioxide (NO2),Mean,ppb,CD,316,Brownsville (CD16),Summer 2023,2023-06-01T00:00:00.000,13.2820744,row-xf42~a4wu_2g6n,rv-kkn7.uevb-qubj,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
874380,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210,Coney Island - Sheepshead Bay,Summer 2023,2023-06-01T00:00:00.000,8.334285294,row-c3ku-m2xc-9gb8,rv-ixa5.p8bs.izeh,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
877056,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,407,Southwest Queens,Summer 2023,2023-06-01T00:00:00.000,11.94777145,row-fzwu.7paw~6yd7,rv-zy6g_9ar4_e3d8,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
876894,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,205,Sunset Park,Summer 2023,2023-06-01T00:00:00.000,14.78195865,row-mfp5~2bau_vnsj,rv-zpv4.8jqr_hkij,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
878136,386,Ozone (O3),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),Summer 2023,2023-06-01T00:00:00.000,35.68088238,row-auu2~qsur-qd4d,rv-8c54_cqii_gmv9,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
878210,386,Ozone (O3),Mean,ppb,UHF42,410,Rockaways,Summer 2023,2023-06-01T00:00:00.000,43.33287409,row-qnr9_hiai-2fye,rv-ppi4-z5at.kp2y,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
877266,375,Nitrogen dioxide (NO2),Mean,ppb,CD,503,Tottenville and Great Kills (CD3),Summer 2023,2023-06-01T00:00:00.000,7.724766395,row-xjm8.wr9a~ixgd,rv-yqma-qt8f.byxv,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
876927,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,305,Upper East Side,Summer 2023,2023-06-01T00:00:00.000,15.94308836,row-fcic-42zy~y5mf,rv-46wy~vw5y-ypcu,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
876990,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,102,Northeast Bronx,Summer 2023,2023-06-01T00:00:00.000,11.62451231,row-yjey-8ekv.erfx,rv-3wip-gw43-h5bq,2025-03-24T19:25:36.580Z,2026-03-16T14:19:15.028Z
